Tree,Row,Node,MaxLevel,Level,Gold,Food,Iron,Valor,Oil,Prerequisite,HaveIt,Priority,Notes
The Age of Oil,7,Oil Output II,10,1,20400000,6740000,6740000,0,120000,focused-training-5 Lv.1; rapid-field-dressing-5 Lv.1,0,,
The Age of Oil,7,Oil Output II,10,2,20400000,6740000,6740000,0,120000,focused-training-5 Lv.1; rapid-field-dressing-5 Lv.1,0,,
The Age of Oil,7,Oil Output II,10,3,25410000,8400000,8400000,0,120000,focused-training-5 Lv.1; rapid-field-dressing-5 Lv.1,0,,
The Age of Oil,7,Oil Output II,10,4,25410000,8400000,8400000,0,120000,focused-training-5 Lv.1; rapid-field-dressing-5 Lv.1,0,,
The Age of Oil,7,Oil Output II,10,5,31820000,10610000,10610000,0,120000,focused-training-5 Lv.1; rapid-field-dressing-5 Lv.1,0,,
The Age of Oil,7,Oil Output II,10,6,31820000,10610000,10610000,0,120000,focused-training-5 Lv.1; rapid-field-dressing-5 Lv.1,0,,
The Age of Oil,7,Oil Output II,10,7,54140000,18010000,18010000,0,120000,focused-training-5 Lv.1; rapid-field-dressing-5 Lv.1,0,,
The Age of Oil,7,Oil Output II,10,8,54140000,18010000,18010000,0,120000,focused-training-5 Lv.1; rapid-field-dressing-5 Lv.1,0,,
The Age of Oil,7,Oil Output II,10,9,75910000,25300000,25300000,0,120000,focused-training-5 Lv.1; rapid-field-dressing-5 Lv.1,0,,
The Age of Oil,7,Oil Output II,10,10,75910000,25300000,25300000,0,120000,focused-training-5 Lv.1; rapid-field-dressing-5 Lv.1,0,,
The Age of Oil,8,Infirmary Expansion V,10,1,20417000,6805700,6805700,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Infirmary Expansion V,10,2,20417000,6805700,6805700,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Infirmary Expansion V,10,3,25521300,8507100,8507100,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Infirmary Expansion V,10,4,25521300,8507100,8507100,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Infirmary Expansion V,10,5,31820000,10610000,10610000,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Infirmary Expansion V,10,6,31820000,10610000,10610000,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Infirmary Expansion V,10,7,54140000,18010000,18010000,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Infirmary Expansion V,10,8,54140000,18010000,18010000,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Infirmary Expansion V,10,9,75910000,25300000,25300000,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Infirmary Expansion V,10,10,75910000,25300000,25300000,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Emergency Capacity I,10,1,20417000,6805700,6805700,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Emergency Capacity I,10,2,20417000,6805700,6805700,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Emergency Capacity I,10,3,25521300,8507100,8507100,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Emergency Capacity I,10,4,25521300,8507100,8507100,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Emergency Capacity I,10,5,31820000,10610000,10610000,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Emergency Capacity I,10,6,31820000,10610000,10610000,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Emergency Capacity I,10,7,54140000,18010000,18010000,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Emergency Capacity I,10,8,54140000,18010000,18010000,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Emergency Capacity I,10,9,75910000,25300000,25300000,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,8,Emergency Capacity I,10,10,75910000,25300000,25300000,0,0,oil-output-2 Lv.10,0,,
The Age of Oil,9,More Oil Wells,1,1,25521300,8507100,8507100,0,0,infirmary-expansion-5 Lv.1; emergency-capacity-1 Lv.1,0,,
The Age of Oil,10,Training Cost I,10,1,25521300,8507100,8507100,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Training Cost I,10,2,25521300,8507100,8507100,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Training Cost I,10,3,31820000,10610000,10610000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Training Cost I,10,4,31820000,10610000,10610000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Training Cost I,10,5,54140000,18010000,18010000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Training Cost I,10,6,54140000,18010000,18010000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Training Cost I,10,7,75910000,25300000,25300000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Training Cost I,10,8,75910000,25300000,25300000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Training Cost I,10,9,98700000,32800000,32800000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Training Cost I,10,10,98700000,32800000,32800000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Healing Cost II,10,1,25521300,8507100,8507100,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Healing Cost II,10,2,25521300,8507100,8507100,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Healing Cost II,10,3,31820000,10610000,10610000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Healing Cost II,10,4,31820000,10610000,10610000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Healing Cost II,10,5,54140000,18010000,18010000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Healing Cost II,10,6,54140000,18010000,18010000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Healing Cost II,10,7,75910000,25300000,25300000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Healing Cost II,10,8,75910000,25300000,25300000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Healing Cost II,10,9,98700000,32800000,32800000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,10,Healing Cost II,10,10,98700000,32800000,32800000,0,0,more-oil-wells Lv.1,0,,
The Age of Oil,11,Parts Workshop,1,1,31820000,10610000,10610000,0,120000,training-cost-1 Lv.1; healing-cost-2 Lv.1,0,,
The Age of Oil,12,Oil Output III,10,1,31820000,10610000,10610000,0,120000,parts-workshop Lv.1,0,,
The Age of Oil,12,Oil Output III,10,2,31820000,10610000,10610000,0,120000,parts-workshop Lv.1,0,,
The Age of Oil,12,Oil Output III,10,3,54140000,18010000,18010000,0,120000,parts-workshop Lv.1,0,,
The Age of Oil,12,Oil Output III,10,4,54140000,18010000,18010000,0,120000,parts-workshop Lv.1,0,,
The Age of Oil,12,Oil Output III,10,5,75910000,25300000,25300000,0,120000,parts-workshop Lv.1,0,,
The Age of Oil,12,Oil Output III,10,6,75910000,25300000,25300000,0,120000,parts-workshop Lv.1,0,,
The Age of Oil,12,Oil Output III,10,7,98700000,32800000,32800000,0,120000,parts-workshop Lv.1,0,,
The Age of Oil,12,Oil Output III,10,8,98700000,32800000,32800000,0,120000,parts-workshop Lv.1,0,,
The Age of Oil,12,Oil Output III,10,9,138110000,46000000,46000000,0,120000,parts-workshop Lv.1,0,,
The Age of Oil,12,Oil Output III,10,10,138110000,46000000,46000000,0,120000,parts-workshop Lv.1,0,,
The Age of Oil,13,Base Expansion,1,1,193440000,64440000,64440000,0,600000,oil-output-3 Lv.10,0,,
Tactical Weapon,1,Support: Hero HP I,10,1,135580000,45160000,45160000,2000,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero HP I,10,2,135580000,45160000,45160000,2000,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero HP I,10,3,189790000,63260000,63260000,2250,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero HP I,10,4,189790000,63260000,63260000,2250,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero HP I,10,5,246670000,82220000,82220000,2500,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero HP I,10,6,246670000,82220000,82220000,2500,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero HP I,10,7,363825000,122000000,122000000,2750,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero HP I,10,8,363825000,122000000,122000000,2750,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero HP I,10,9,480980000,161200000,161200000,3000,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero HP I,10,10,480980000,161200000,161200000,3000,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Attack I,10,1,135580000,45160000,45160000,2000,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Attack I,10,2,135580000,45160000,45160000,2000,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Attack I,10,3,189790000,63260000,63260000,2250,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Attack I,10,4,189790000,63260000,63260000,2250,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Attack I,10,5,246670000,82220000,82220000,2500,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Attack I,10,6,246670000,82220000,82220000,2500,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Attack I,10,7,363825000,122000000,122000000,2750,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Attack I,10,8,363825000,122000000,122000000,2750,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Attack I,10,9,480980000,161200000,161200000,3000,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Attack I,10,10,480980000,161200000,161200000,3000,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Defense I,10,1,135580000,45160000,45160000,2000,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Defense I,10,2,135580000,45160000,45160000,2000,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Defense I,10,3,189790000,63260000,63260000,2250,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Defense I,10,4,189790000,63260000,63260000,2250,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Defense I,10,5,246670000,82220000,82220000,2500,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Defense I,10,6,246670000,82220000,82220000,2500,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Defense I,10,7,363825000,122000000,122000000,2750,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Defense I,10,8,363825000,122000000,122000000,2750,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Defense I,10,9,480980000,161200000,161200000,3000,0,Troop Type Mastery,0,,
Tactical Weapon,1,Support: Hero Defense I,10,10,480980000,161200000,161200000,3000,0,Troop Type Mastery,0,,
Tactical Weapon,2,Enhancement: Drone HP I,10,1,135580000,45160000,45160000,2000,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone HP I,10,2,135580000,45160000,45160000,2000,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone HP I,10,3,189790000,63260000,63260000,2250,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone HP I,10,4,189790000,63260000,63260000,2250,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone HP I,10,5,246670000,82220000,82220000,2500,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone HP I,10,6,246670000,82220000,82220000,2500,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone HP I,10,7,363825000,122000000,122000000,2750,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone HP I,10,8,363825000,122000000,122000000,2750,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone HP I,10,9,480980000,161200000,161200000,3000,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone HP I,10,10,480980000,161200000,161200000,3000,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Attack I,10,1,135580000,45160000,45160000,2000,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Attack I,10,2,135580000,45160000,45160000,2000,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Attack I,10,3,189790000,63260000,63260000,2250,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Attack I,10,4,189790000,63260000,63260000,2250,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Attack I,10,5,246670000,82220000,82220000,2500,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Attack I,10,6,246670000,82220000,82220000,2500,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Attack I,10,7,363825000,122000000,122000000,2750,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Attack I,10,8,363825000,122000000,122000000,2750,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Attack I,10,9,480980000,161200000,161200000,3000,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Attack I,10,10,480980000,161200000,161200000,3000,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Defense I,10,1,135580000,45160000,45160000,2000,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Defense I,10,2,135580000,45160000,45160000,2000,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Defense I,10,3,189790000,63260000,63260000,2250,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Defense I,10,4,189790000,63260000,63260000,2250,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Defense I,10,5,246670000,82220000,82220000,2500,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Defense I,10,6,246670000,82220000,82220000,2500,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Defense I,10,7,363825000,122000000,122000000,2750,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Defense I,10,8,363825000,122000000,122000000,2750,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Defense I,10,9,480980000,161200000,161200000,3000,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,2,Enhancement: Drone Defense I,10,10,480980000,161200000,161200000,3000,0,support-hero-hp-1 Lv.1; support-hero-attack-1 Lv.1; support-hero-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: HP Conversion I,10,1,135580000,45160000,45160000,2000,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: HP Conversion I,10,2,135580000,45160000,45160000,2000,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: HP Conversion I,10,3,189790000,63260000,63260000,2250,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: HP Conversion I,10,4,189790000,63260000,63260000,2250,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: HP Conversion I,10,5,246670000,82220000,82220000,2500,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: HP Conversion I,10,6,246670000,82220000,82220000,2500,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: HP Conversion I,10,7,363825000,122000000,122000000,2750,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: HP Conversion I,10,8,363825000,122000000,122000000,2750,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: HP Conversion I,10,9,480980000,161200000,161200000,3000,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: HP Conversion I,10,10,480980000,161200000,161200000,3000,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Attack Conversion I,10,1,135580000,45160000,45160000,2000,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Attack Conversion I,10,2,135580000,45160000,45160000,2000,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Attack Conversion I,10,3,189790000,63260000,63260000,2250,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Attack Conversion I,10,4,189790000,63260000,63260000,2250,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Attack Conversion I,10,5,246670000,82220000,82220000,2500,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Attack Conversion I,10,6,246670000,82220000,82220000,2500,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Attack Conversion I,10,7,363825000,122000000,122000000,2750,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Attack Conversion I,10,8,363825000,122000000,122000000,2750,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Attack Conversion I,10,9,480980000,161200000,161200000,3000,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Attack Conversion I,10,10,480980000,161200000,161200000,3000,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Defense Conversion I,10,1,135580000,45160000,45160000,2000,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Defense Conversion I,10,2,135580000,45160000,45160000,2000,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Defense Conversion I,10,3,189790000,63260000,63260000,2250,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Defense Conversion I,10,4,189790000,63260000,63260000,2250,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Defense Conversion I,10,5,246670000,82220000,82220000,2500,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Defense Conversion I,10,6,246670000,82220000,82220000,2500,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Defense Conversion I,10,7,363825000,122000000,122000000,2750,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Defense Conversion I,10,8,363825000,122000000,122000000,2750,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Defense Conversion I,10,9,480980000,161200000,161200000,3000,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,3,Assistance: Defense Conversion I,10,10,480980000,161200000,161200000,3000,0,enhancement-drone-hp-1 Lv.1; enhancement-drone-attack-1 Lv.1; enhancement-drone-defense-1 Lv.1,0,,
Tactical Weapon,4,Limit Break: Skill Star I,1,1,483580000,161600000,161600000,7500,0,assistance-hp-conversion-1 Lv.10; assistance-attack-conversion-1 Lv.10; assistance-defense-conversion-1 Lv.10,0,,
Tactical Weapon,5,Support: Hero HP II,10,1,189790000,63260000,63260000,2250,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero HP II,10,2,189790000,63260000,63260000,2250,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero HP II,10,3,246670000,82220000,82220000,2500,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero HP II,10,4,246670000,82220000,82220000,2500,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero HP II,10,5,363825000,122000000,122000000,2750,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero HP II,10,6,363825000,122000000,122000000,2750,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero HP II,10,7,480980000,161200000,161200000,3000,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero HP II,10,8,480980000,161200000,161200000,3000,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero HP II,10,9,677000000,225670000,225670000,3250,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero HP II,10,10,677000000,225670000,225670000,3250,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Attack II,10,1,189790000,63260000,63260000,2250,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Attack II,10,2,189790000,63260000,63260000,2250,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Attack II,10,3,246670000,82220000,82220000,2500,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Attack II,10,4,246670000,82220000,82220000,2500,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Attack II,10,5,363825000,122000000,122000000,2750,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Attack II,10,6,363825000,122000000,122000000,2750,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Attack II,10,7,480980000,161200000,161200000,3000,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Attack II,10,8,480980000,161200000,161200000,3000,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Attack II,10,9,677000000,225670000,225670000,3250,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Attack II,10,10,677000000,225670000,225670000,3250,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Defense II,10,1,189790000,63260000,63260000,2250,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Defense II,10,2,189790000,63260000,63260000,2250,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Defense II,10,3,246670000,82220000,82220000,2500,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Defense II,10,4,246670000,82220000,82220000,2500,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Defense II,10,5,363825000,122000000,122000000,2750,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Defense II,10,6,363825000,122000000,122000000,2750,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Defense II,10,7,480980000,161200000,161200000,3000,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Defense II,10,8,480980000,161200000,161200000,3000,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Defense II,10,9,677000000,225670000,225670000,3250,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,5,Support: Hero Defense II,10,10,677000000,225670000,225670000,3250,0,limit-break-skill-star-1 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone HP II,10,1,189790000,63260000,63260000,2250,0,support-hero-hp-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone HP II,10,2,189790000,63260000,63260000,2250,0,support-hero-hp-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone HP II,10,3,246670000,82220000,82220000,2500,0,support-hero-hp-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone HP II,10,4,246670000,82220000,82220000,2500,0,support-hero-hp-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone HP II,10,5,363825000,122000000,122000000,2750,0,support-hero-hp-2 Lv.1,0,,
